StockTicker,ListedExchCode,CompanyName,Sector,Industry,Total_Mark,Total_Price_Valuation_Mark,Total_Stock_Holder_Mark,Total_Analyst_Mark,EpsRegressGrowth_Reuters,EpsRegressGrowth_Reuters_rm,EpsRegressGrowth_Nasdaq,EpsRegressGrowth_Nasdaq_rm,M1QEps,M1QEps_rm,M2QEps,M2QEps_rm,M3QEps,M3QEps_rm,M4QEps,M4QEps_rm,M1QvsM2Q,M1QvsM2Q_rm,M2QvsM3Q,M2QvsM3Q_rm,M3QvsM4Q,M3QvsM4Q_rm,Pe,PEG_Reuters,PEG_Reuters_rm,PEG_Nasdaq,PEG_Nasdaq_rm,PEvsIndustry,PEvsIndustry_rm,PEvsSector,PEvsSector_rm,ReturnOnEquity,ReturnOnEquity_rm,PercentageHeldByInstitutions_Nasdaq,PercentageHeldByInstitutions_Nasdaq_rm,NetSharesTradedByInstitutions,NetSharesTradedByInstitutions_rm,NetNumOfSharesTradedByInsidersIn3M,NetNumOfSharesTradedByInsidersIn3M_rm,ClosePrice,Beta,Fair_Price_PE,Fair_Price_PE_vs_Close_Price_rm,Fair_Price_PEG_Reuters,Fair_Price_PEG_Reuters_vs_Close_Price_rm,Fair_Price_PEG_Nasdaq,Fair_Price_PEG_Nasdaq_vs_Close_Price_rm,PeterLynchAnalysis_rm,BenjaminGarhamAnalysis_rm,MomentumStrategyAnalysis_rm,JamesOShaughnessyAnalysis_rm,MotleyFoolAnalysis_rm,DavidDremanAnalysis_rm,MartinZweigAnalysis_rm,KennethFisherAnalysis_rm,VolumeChange,VolumeChange_rm
NVDA,IXIC,"NVIDIA Corp ",Technology,Semiconductors,16.187373,0,0,6,17.1571428571,0,7.9,0,1.759,0,1.984,0,1.568,0,1.334,0,-11.340725806451612,0,26.530612244897945,0,17.541229385307354,0,43.55,2.5383014154934345,0,5.5126582278481004,0,1.7407174323473882,0,2.155797101449275,0,56.46,10.187373,0.6680051546052631,0,2308219,0,-131406,0,286.48,1.73,340.9640228335247,0,504.30762490399053,0,232.20825692972807,0,0,0,6,0,0,0,0,0,-0.1489,0
MIDD,IXIC,"Middleby Corp ",,"Appliances, Tools & Housewares",15.999772,0,15.999772,0,0.45357142857099997,0,12.62,0,1.511,0,1.177,0,1.351,0,1.314,0,28.377230246389118,0,-12.87934863064396,0,2.815829528158287,0,24.04,53.00157480319969,0,1.9049128367670365,0,-0.6934064532585129,0,0.2619422572178476,0,22.49,0,1.0903987150958294,15.999772,3554422,0,0,0,125.65,1.89,295.96894086938437,0,11.572677182997628,0,321.99379601479575,0,0,0,0,0,0,0,0,0,-0.2602,0
JVA,IXIC,"Coffee Holding Co Inc ","Consumer Non-Cyclicals","Food Processing",15.791881,0,0,2.689655,0.188095238095,0,0,0,0.003,0,0.089,0,0.075,0,0.01,0,-96.62921348314607,0,18.666666666666675,0,650,13.102226,44.68,237.5392405066298,0,NULL,0,0.9840142095914743,0,0.09617271835132479,0,2.36,0,0.22504629954401964,0,-15279,0,4000,0,4.34,1.54,4.481811539838853,0,0.07267305247266446,0,NULL,0,0,0,0,0,0,0,0,2.689655,-0.5298,0
WLDN,IXIC,"Willdan Group Inc ",Industrials,"Business Support Services",15.70806,0,0,7.689655,0.636904761905,0,29.25,8.018405,0.357,0,0.24,0,0.219,0,0.312,0,48.75000000000001,0,9.589041095890405,0,-29.807692307692314,0,29.53,46.36485981306678,0,1.0095726495726496,0,-0.07079924480805533,0,0.2192402972749794,0,14.99,0,0.6770242342645574,0,22014,0,0,0,33.3,1.26,42.57039072130036,0,2.3373521178062613,0,107.34344212052032,0,0,0,0,0,0,0,0,7.689655,-1,0
SBNY,IXIC,"Signature Bank ",Financials,Banks,15.664272,0,0,0,4.001190476190001,0,1.58,0,2.831,0,0.634,0,2.066,0,2.292,0,346.5299684542587,15.664272,-69.31268151016457,0,-9.860383944153572,0,14.51,3.6264207081230135,0,9.183544303797468,0,-0.19074177356385946,0,-0.2156756756756757,0,10.73,0,0.962612060555696,0,-944866,0,0,0,113.69,0.96,225.36288396967606,0,77.7344676746707,0,30.695979023455877,0,0,0,0,0,0,0,0,0,-0.2271,0
INVA,IXIC,"Innoviva Inc ",Healthcare,Pharmaceuticals,15.633622,15.633622,0,0,4.71904761905,0,-9.29,0,0.482,0,0.26,0,0.49,0,0.198,0,85.38461538461537,0,-46.93877551020408,0,147.47474747474746,0,10.92,2.3140262361239583,0,-1.1754574811625405,0,-0.649325626204239,0,-0.6732495511669658,0,0,0,0.7398478445048666,0,23634,0,-24030,0,15.54,2.31,98.49102576923076,15.633622,40.06757247017937,0,-78.87772667208223,0,0,0,0,0,0,0,0,0,-0.3367,0
CASS,IXIC,"Cass Information Systems Inc ",Industrials,"Business Support Services",15,0,0,0,1.90357142857,0,0,0,0.603,0,0.651,0,0.574,0,0.552,0,-7.3732718894009235,0,13.414634146341475,0,3.985507246376785,0,27.2,14.28893058162423,0,NULL,15,-0.14411579609817504,0,0.12303881090008262,0,13.22,0,0.5031457638154146,0,118166,0,-9110,0,64.62,1.03,73.31478730147059,0,12.031028827479835,0,NULL,0,0,0,0,0,0,0,0,0,-0.2555,0
PLPC,IXIC,"Preformed Line Products Co ",Technology,"Communications & Networking",14.986387,0,0,0,8.796428571429999,0,0,0,1.33,0,1.092,0,1.497,0,1.226,0,21.794871794871785,0,-27.05410821643287,0,22.10440456769984,0,22.81,2.5930978481522384,0,NULL,0,0.5176314038589487,0,-0.9817712495604641,14.986387,6.75,0,0.45093726424459,0,5471,0,-10644,0,71.25,1.28,119.7914598860149,0,90.83939830643553,0,NULL,0,0,0,0,0,0,0,0,0,-0.3388,0
ARCB,IXIC,"ArcBest Corp ",Industrials,"Ground Freight & Logistics",14.667829999999999,0,0,8.586207,0.144047619048,0,5.48,0,0.046,0,0.272,0,0.449,0,0.559,0,-83.08823529411765,0,-39.42093541202672,0,-19.677996422182474,0,37.25,258.59504132163016,0,6.797445255474452,0,0.5803988120492152,0,0.5379851362510322,0,5.53,0,0.9872863261174272,0,613756,0,87300,6.081623,46.67,2.11,79.20457787114093,0,0.9835543844861863,0,37.41733506326314,0,0,0,0,0,0,0,0,8.586207,-0.0371,0
SFNC,IXIC,"Simmons First National Corp ",Financials,Banks,14.251069,0,0,0,1.5845238095200003,0,8.44,0,0.578,0,0.554,0,0.085,0,0.445,0,4.33212996389889,0,551.7647058823529,14.251069,-80.89887640449437,0,17.3,10.918106686727976,0,2.049763033175356,0,-0.0351366424986056,0,-0.06486486486486487,0,8.35,0,0.6444286256067961,0,-143918,0,-5938,0,28.59,1,49.513583236994215,0,6.763400994281699,0,36.0254002172613,0,0,0,0,0,0,0,0,0,-1,0
TDG,NYSE,"TransDigm Group Inc ",Industrials,AERO/DEF,14.210891,0,10.992511,0,19.1095238095,0,-5.35,0,3.91,2.11938,3.63,1.099,1.956,0,2.223,0,7.713498622589543,0,85.58282208588956,0,-12.01079622132253,0,31.69,1.6583354099198335,0,-5.923364485981309,0,0.2067783701447068,0,0.30842279108175075,0,0,0,1.0553422447699938,10.992511,-858849,0,-45133,0,369.93,0.77,269.30495431050804,0,443.645641070083,0,-124.20530220355327,0,0,0,0,0,0,0,0,0,-0.5705,0
SHW,NYSE,"Sherwin-Williams Co ","Basic Materials","Commodity Chemicals",14.191059,0,0,0,5.51785714286,0,15.65,0,4.254,6.108656,2.618,0,3.039,0,3.325,8.082403,62.490450725744836,0,-13.853241197762433,0,-8.601503759398499,0,34.53,6.257864077666663,0,2.2063897763578275,0,0.3139269406392693,0,0.02615156017830622,0,41.05,0,0.785400327689787,0,1059289,0,-38196,0,454,1.26,496.3478262380538,0,236.10141365092065,0,669.641679364271,0,0,0,0,0,0,0,0,0,-0.0952,0
AHGP,IXIC,"Alliance Holdings GP LP ",Energy,Coal,14,0,0,0,6.6369047619,0,0,0,1.733,0,0.823,0,0.654,0,0.711,0,110.57108140947753,0,25.84097859327217,0,-8.016877637130793,0,7.24,1.0908699551577334,0,NULL,14,-0.38013698630136983,0,-0.48063127690100427,0,37.39,0,0,0,0,0,0,0,28.37,0.63,73.96352888121547,0,42.318008365402335,0,NULL,0,0,0,0,0,0,0,0,0,-0.4344,0
KMX,NYSE,"Carmax Inc ",,"Auto Vehicles, Parts & Service Retailers",13.998119,0,13.998119,0,5.9119047619,0,9.29,0,1.24,0,1.34,0,0.735,0,0.809,0,-7.462686567164189,0,82.31292517006806,0,-9.147095179233633,0,17.87,3.0227144583189878,0,1.923573735199139,0,-0.0277475516866158,0,-0.013252346769740408,0,22.22,0,1.081533308035613,13.998119,2502241,0,-189435,0,73.15,1.67,204.8153743984331,0,104.38353338072655,0,164.02886449667616,0,0,0,0,0,0,0,0,0,-0.1865,0
BUSE,IXIC,"First Busey Corp ",Financials,Banks,13.861526999999999,0,0,4.833333,1.84047619048,0,6.8,0,0.505,0,0.446,0,0.414,0,0.41,0,13.228699551569512,0,7.7294685990338285,0,0.9756097560975618,0,17.4,9.454075032321958,0,2.5588235294117645,0,-0.029559397657557218,0,-0.05945945945945952,0,10.95,0,0.5139423915491228,0,704522,0,96647,9.028194,30.29,1,52.15624655172414,0,8.27520085890111,0,30.574351426872774,0,0,0,0,0,0,0,4.833333,0,0.3537,0
MLCO,IXIC,"Melco Resorts & Entertainment Ltd ",,"Casinos & Gaming",13.139617,0,13.139617,0,0.417857142857,0,4.09,0,0.039,0,0.106,0,0.055,0,0.078,0,-63.20754716981132,0,92.72727272727272,0,-29.487179487179482,0,25.71,61.52820512822617,0,6.286063569682152,0,0.21102213848327844,0,0.4196576477084484,0,14.32,0,0.4074403185706801,0,8096988,13.139617,0,0,21.38,1.5,37.372589264877476,0,1.3462416699474045,0,13.177059490805938,0,0,0,0,0,0,0,0,0,0.2624,0
MSFG,IXIC,"MainSource Financial Group Inc ",Financials,Banks,13.04855,0,0,0,1.7857142857100001,0,0,0,0.542,0,0.428,0,0.378,0,0.491,0,26.635514018691598,0,13.227513227513231,0,-23.014256619144604,0,22.11,12.381600000029716,0,NULL,0,0.13442791174961521,0,0.11779575328614755,0,9.55,0,0,0,0,0,0,0,40.65,0.89,49.02505827679782,0,7.5469609416071695,0,NULL,0,0,0,0,0,0,0,0,0,7.6673,13.04855
FANH,IXIC,"Fanhua Inc ",Financials,"Property & Casualty Insurance",13,0,0,0,1.3464285714300002,0,0,0,0.132,0,0.1,0,0.094,0,0.088,0,32.00000000000001,0,6.382978723404253,0,6.818181818181834,0,23.66,17.572413793084802,0,NULL,13,0.48245614035087714,0,0.27891891891891896,0,13.93,0,0.3109609598523304,0,-135428,0,0,0,27,1.69,57.781928571428566,0,6.706830994905076,0,NULL,0,0,0,0,0,0,0,0,0,-0.5535,0
POWI,IXIC,"Power Integrations Inc ",Technology,Semiconductors,12.994584,0,0,0,1.49047619048,0,12.21,0,0.51,0,0.465,0,0.692,0,0.539,0,9.677419354838701,0,-32.80346820809248,0,28.385899814471216,0,38.78,26.0185303513712,0,3.176085176085176,0,0.8440323347598668,0,-0.9690087267845156,12.994584,11.21,0,0.9825886886853048,0,-49601,0,-19208,0,61.37,1.27,60.215506547189264,0,7.737049897092945,0,63.382011632860426,0,0,0,0,0,0,0,0,0,0.4674,0
FWRD,IXIC,"Forward Air Corp ",Industrials,"Air Freight & Courier Services",12.825074,0,6.991741,5.833333,5.2452380952399995,0,10.76,0,0.823,0,0.6,0,0.647,0,0.602,0,37.16666666666666,0,-7.264296754250388,0,7.475083056478415,0,30.57,5.82814344076048,0,2.8410780669144984,0,-0.48247841543930925,0,0.24826459779501842,0,11.49,0,1.0232271627653413,6.991741,-101999,0,4352,0,69.82,1.2,82.11489774288516,0,37.13036119204468,0,76.16864652702107,0,0,5.833333,0,0,0,0,0,0,0.1517,0
SNH,IXIC,"Senior Housing Properties Trust ",Financials,"Diversified REITs",12.458822000000001,0,0,5.37931,8.77738095238,0,10.55,0,0.52,0,0.994,0,0.274,0,0.145,0,-47.68611670020121,0,262.77372262773724,7.079512,88.96551724137933,0,8.9,1.013969890139809,0,0.8436018957345971,0,-0.5298468040147912,0,-0.518918918918919,0,14.25,0,0.7501964019694483,0,1530035,0,21213,0,17.05,0.39,22.384906685393258,0,16.938004617342628,0,20.358686683698178,0,0,0,0,0,0,5.37931,0,0,-0.2193,0
BA,NYSE,"Boeing Co ",Industrials,AERO/DEF,12.298919,0,0,0,13.795238095199998,0,18.65,0,3.73,1.106734,4.148,8.103645,3.442,0,3.056,3.08854,-10.077145612343298,0,20.51133062173154,0,12.630890052356026,0,22.64,1.6411460131215498,0,1.213941018766756,0,-0.5131182795698925,0,-0.07554103715802363,0,0,0,0.7019112179464864,0,995245,0,0,0,386.37,1.22,623.7967542137809,0,741.8469609820742,0,1002.9146091454322,0,0,0,0,0,0,0,0,0,0.2599,0
PFIS,IXIC,"Peoples Financial Services Corp ",Financials,Banks,12.273904,0,0,4.222222,11.5714285714,0,0,0,0.805,0,0.791,0,3.386,0,0.723,0,1.7699115044247815,0,-76.63910218546958,0,368.3264177040111,6.032711,7.51,0.6490123456806148,2.018971,NULL,0,-0.581148912437256,0,-0.5940540540540541,0,15.84,0,0.24432585484524935,0,14150,0,0,0,42.82,0.7,119.58069427430091,0,119.28616054426672,0,NULL,0,4.222222,0,0,0,0,0,0,0,-0.2536,0
HOMB,IXIC,"Home BancShares Inc ",Financials,Banks,12.174361,0,0,0,1.2666666666700002,0,8.62,0,0.437,0,0.419,0,0.346,0,0.102,0,4.2959427207637235,0,21.09826589595376,0,239.2156862745098,0,16.34,12.89999999996605,0,1.8955916473317866,0,-0.08867819297267154,0,-0.11675675675675679,0,11.83,0,0.64892739733086,0,-872210,0,200611,12.174361,21.17,1.04,40.36997214198287,0,4.4082153488488105,0,29.999065505507957,0,0,0,0,0,0,0,0,0,-0.0449,0
TSCO,IXIC,"Tractor Supply Co ",,"SMiscellaneous Specialty Retailers",11.443399,0,0,9.222222,7.32976190476,0,9.79,0,1.688,0,0.571,0,0.914,0,0.724,0,195.6217162872154,2.221177,-37.52735229759301,0,26.243093922651937,0,23.2,3.1651778463545663,0,2.36976506639428,0,-0.3470306783000282,0,0.28106018774157926,0,34.8,0,0.823820590287755,0,-73943,0,-232044,0,88.82,1.39,159.43875292241378,0,100.745525630444,0,134.56080957848542,0,0,0,0,9.222222,0,0,0,0,-0.2361,0
MOFG,IXIC,"Midwestone Financial Group Inc ",Financials,Banks,11.421381,0,0,0,1.12738095238,0,19.85,0,0.667,0,0.637,0,0.132,0,0.518,0,4.709576138147575,0,382.5757575757575,11.421381,-74.51737451737452,0,17.49,15.51383315735207,0,0.8811083123425691,0,-0.09001040582726327,0,-0.1121827411167513,0,7.42,0,0.45864282791915556,0,-12017,0,-1849,0,33.06,1.22,69.09222442538594,0,6.714936015064164,0,118.23109093481992,0,0,0,0,0,0,0,0,0,-0.3258,0
NANO,IXIC,"Nanometrics Inc ",Technology,"Semiconductor Equipment & Testing",11.347826,0,0,11.347826,2.2619047619,0,8.41,0,0.723,0,0.669,0,0.529,0,0.222,0,8.071748878923767,0,26.46502835538753,0,138.28828828828827,0,17.13,7.573263157910681,0,2.036860879904875,0,0.19456066945606687,0,0.24130434782608678,0,19.69,0,0.8529584455400423,0,901737,0,-66063,0,36.72,1.74,111.75085702276708,0,21.79049962467266,0,81.01937134150613,0,0,0,0,0,11.347826,0,0,0,-0.3815,0
UVSP,IXIC,"Univest Corporation of Pennsylvania ",Financials,Banks,11.303681,0,0,0,2.2654761904800003,0,36.08,11.303681,0.148,0,0.436,0,0.412,0,0.418,0,-66.05504587155964,0,5.825242718446599,0,-1.4354066985645897,0,18.46,8.148397267458709,0,0.5116407982261642,0,0.029559397657557218,0,-0.00216216216216214,0,7.01,0,0.6674514691878656,0,-197187,0,-18439,0,25.99,0.55,23.20029872697725,0,4.531010722240553,0,72.16092914390853,0,0,0,0,0,0,0,0,0,-1,0
NUE,NYSE,"Nucor Corp ","Basic Materials",Steel,10.98822,0,0,0,10.4023809524,0,-13.57,0,2.13,0,1.105,0,0.648,0,0.792,0,92.76018099547511,0,70.52469135802468,0,-18.181818181818187,0,15.42,1.4823529411737564,0,-1.1363301400147383,0,-0.4339207048458149,0,-0.9571571460324516,10.98822,14.64,0,0.7887743335556658,0,316990,0,-234942,0,65.3,1.61,204.27300992217897,0,183.1832471986113,0,-238.96420212448012,0,0,0,0,0,0,0,0,0,0.0387,0
AMNB,IXIC,"American National Bankshares Inc ",Financials,Banks,10.764005,0,0,0,3.42380952381,0,7.14,0,0.687,0,0.669,0,0.561,0,0.553,0,2.6905829596412634,0,19.25133689839571,0,1.4466546112115841,0,15.83,4.623504867871401,0,2.2170868347338937,0,-0.11712214166201895,0,-0.1443243243243243,0,10.2,0,0.3445786936057858,0,22106,0,4678,0,37.46,0.69,48.9206539102969,0,14.439224204231678,0,30.11150594133792,0,0,0,0,0,0,0,0,0,5.4935,10.764005
TGT,NYSE,"Target Corp ",,"Discount Stores",10.209824,0,0,0,2.74166666667,0,2.99,0,1.49,0,1.325,0,1.308,0,0.872,0,12.452830188679243,0,1.2996941896024294,0,50,0,17.71,6.459574468077253,0,5.923076923076923,0,-0.3073914743840438,0,-0.022087244616234014,0,24.33,0,0.887585867378377,0,-1827275,0,147217,10.209824,86.62,0.7,102.57793754940708,0,24.244354492669515,0,26.44034769592476,0,0,0,0,0,0,0,0,0,-0.0753,0
BRKS,IXIC,"Brooks Automation Inc ",Technology,"Semiconductor Equipment & Testing",10.205064,0,0,0,5.93571428571,0,7.1,0,0.32,0,0.949,0,0.223,0,0.244,0,-66.28029504741832,0,325.56053811659194,10.205064,-8.606557377049173,0,19.86,3.3458483754536794,0,2.7971830985915496,0,0.38493723849372374,0,0.4391304347826086,0,18.88,0,0.9880186157788191,0,232395,0,-13266,0,34.72,1.07,56.04547504531722,0,28.678441972059716,0,34.303695932909676,0,0,0,0,0,0,0,0,0,-0.4865,0
IR,NYSE,"Ingersoll-Rand PLC ",Industrials,"Industrial Machinery & Equipment",10.175244,0,0,0,7.10595238095,0,12.31,0,1.815,0,0.513,0,1.855,0,1.415,0,253.80116959064324,10.175244,-72.34501347708895,0,31.09540636042403,0,23.19,3.2634612162852283,0,1.883834281072299,0,-0.1391982182628062,0,-0.05308289097590846,0,15.79,0,0.821488765235824,0,1764457,0,-45773,0,103.9,1.39,186.588942690815,0,114.30104668730516,0,198.0094728037873,0,0,0,0,0,0,0,0,0,-0.1048,0
ALB,NYSE,"Albemarle Corp ","Basic Materials","Commodity Chemicals",10.080458,0,0,0,24.566666666699998,4.010547,13.96,0,2.733,0,1.12,0,1.82,0,1.06,0,144.0178571428571,0,-38.46153846153846,0,71.69811320754718,0,51.37,2.091044776116566,0,3.679799426934097,0,1.784281842818428,0,-0.8572738386308069,6.069911,8.72,0,0.9156594098662978,0,388026,0,-3100,0,101.85,1.72,102.17301736422036,0,216.38366033773727,0,122.95994158659623,0,0,0,0,0,0,0,0,0,-0.2747,0
BSTC,IXIC,"Biospecifics Technologies Corp ",Healthcare,"Biotechnology & Medical Research",10.02945,0,0,5,2.4869047619,0,4.39,0,0.588,0,0.545,0,0.512,0,0.371,0,7.889908256880718,0,6.4453125,0,38.00539083557952,0,28.75,11.56055528963439,0,6.548974943052392,0,-0.7645565473753173,5.02945,-0.13973668461998812,0,19.78,0,0.5838721041809458,0,-58623,0,-50325,0,58.33,1.74,105.76931221565218,0,22.67570743206838,0,40.02821384713043,0,0,0,5,0,0,0,0,0,-0.5714,0
FLIC,IXIC,"First of Long Island Corp ",Financials,Banks,10,0,0,0,0.8523809523810001,0,0,0,0.403,0,0.44,0,0.34,0,0.379,0,-8.4090909090909,0,29.411764705882337,0,-10.290237467018459,0,13.71,16.08435754189854,0,NULL,10,-0.2353597322922476,0,-0.25891891891891883,0,11.11,0,0.5676962353959325,0,635140,0,5043,0,21.59,0.63,29.72432776805251,0,2.1841767941222074,0,NULL,0,0,0,0,0,0,0,0,0,-1,0
TRMB,IXIC,"Trimble Inc ",Technology,Software,9.99928,0,0,0,1.37142857143,0,11.59,0,0.254,0,0.231,0,0.199,0,0.216,0,9.956709956709965,0,16.080402010050253,0,-7.870370370370361,0,58.5,42.65624999995556,0,5.047454702329595,0,0.7857142857142858,0,-0.953249368666688,9.99928,7.45,0,0.912143725295652,0,-8857237,0,-134823,0,43.12,2.33,51.45589206153846,0,6.083455219104479,0,51.411533533899195,0,0,0,0,0,0,0,0,0,0.2086,0
DHI,NYSE,"D.R. Horton Inc ",,Homebuilding,9.911877,0,0,9.911877,6.4630952381,0,12.25,0,1.184,0,0.914,0,0.776,0,0.824,0,29.540481400437635,0,17.78350515463918,0,-5.825242718446599,0,11.42,1.766955240374458,0,0.9322448979591836,0,0.014209591474245054,0,-0.36940916620651576,0,17.66,0,0.8476940692552292,0,-890832,0,-3000,0,42.59,1.13,126.26305242556917,0,70.34914938617817,0,133.33813725976054,0,0,0,0,6.222222,0,0,0,3.689655,0.0174,0
TCBI,IXIC,"Texas Capital Bancshares Inc ",Financials,Banks,9.645563,3.653761,5.991802,0,8.328571428570001,0,15.49,0,1.377,0,1.38,0,1.191,0,1.119,0,-0.21739130434781373,0,15.8690176322418,0,6.434316353887404,0,16,1.9210977701547032,0,1.0329244673983216,0,-0.10764082543223641,0,-0.1351351351351351,0,12.29,0,1.0225073665742936,5.991802,990748,0,-5528,0,80.4,1.73,260.45846325,0,187.004044427,0,347.80186170193963,3.653761,0,0,0,0,0,0,0,0,0.1261,0
OZRK,IXIC,"Bank of the Ozarks ",Financials,Banks,9.218551,0,0,0,7.579761904760001,0,0,0,0.879,0,1.525,0,0.747,0,0.729,0,-42.36065573770491,0,104.14993306559572,0,2.4691358024691468,0,11.91,1.5712894612851442,0,NULL,0,-0.31195840554592713,0,-0.3774176685833769,0,15.49,0,0,0,0,0,0,0,42.12,1.3,137.74513148614608,0,90.0064913969696,0,NULL,0,0,0,0,0,0,0,0,0,4.3267,9.218551
HIFS,IXIC,"Hingham Institution For Savings ",Financials,Banks,9.210471,0,0,0,15.590476190499999,0,0,0,3.647,0,4.077,7.11342,3.163,0,2.974,2.097051,-10.546970811871482,0,28.89661713563074,0,6.3550773369199565,0,17.03,1.0923335369561817,0,NULL,0,-0.11394380853277819,0,-0.13553299492385773,0,15.44,0,0.3164336615096109,0,2320,0,0,0,218.2,0.77,295.5882239577216,0,397.27251446595176,0,NULL,0,0,0,0,0,0,0,0,0,-0.5025,0
EDUC,IXIC,"Educational Development Corp ",,"Consumer Publishing",9,0,0,0,1.8464285714300002,0,0,0,0.222,0,0.106,0,0.26,0,0.127,0,109.43396226415096,0,-59.23076923076923,0,104.72440944881889,0,15.81,8.562475822043664,0,NULL,9,-0.5434594282414091,0,-0.12700165654334616,0,30.58,0,0.1635866617808721,0,219948,0,-484,0,11.25,1.53,32.61883064516129,0,5.192098350850196,0,NULL,0,0,0,0,0,0,0,0,0,-0.9409,0
EGOV,IXIC,"NIC Inc ",Technology,"Internet Services",8.987486,0,2.995074,0,0.116666666667,0,-4.22,0,0.256,0,0.233,0,0.16,0,0.212,0,9.871244635193133,0,45.62500000000001,0,-24.52830188679245,0,16.73,143.39999999959028,0,-3.9644549763033177,0,-0.7689864678265672,5.992412,0.21231884057971007,0,32.92,0,0.9988540307303726,2.995074,-2067801,0,-614,0,14.31,0.65,16.65763547519426,0,0.16753369012455888,0,-6.059932905631015,0,0,0,0,0,0,0,0,0,-1,0
CGNX,IXIC,"Cognex Corp ",Industrials,"Industrial Machinery & Equipment",8.625767,0,0,0,1.1976190476200002,0,30.29,8.625767,0.317,0,0.207,0,0.5,0,0.571,0,53.140096618357504,0,-58.60000000000001,0,-12.434325744308229,0,53.12,44.35467196815557,0,1.7537140970617364,0,0.9717891610987377,0,1.1690485912617397,0,19.98,0,0.9184924490792411,0,-725990,0,-40000,0,56.11,1.45,45.88877973456326,0,4.737696265702725,0,119.82509811723455,0,0,0,0,0,0,0,0,0,-0.1917,0
PFG,IXIC,"Principal Financial Group Inc ",Financials,"Life & Health Insurance",8.565038,8.565038,0,0,6.683333333329999,0,4.41,0,1.579,0,1.356,0,0.833,0,2.764,0,16.44542772861355,0,62.785114045618265,0,-69.86251808972503,0,8.97,1.3421446384046596,0,2.034013605442177,0,-0.3779472954230235,0,-0.5151351351351351,0,16.74,0,0.7112260552275864,0,-70878,0,-36187,0,58.86,1.42,279.1723894314381,8.565038,160.84501172694087,0,106.1336411545381,0,0,0,0,0,0,0,0,0,-0.1259,0
COHU,IXIC,"Cohu Inc ",Technology,"Semiconductor Equipment & Testing",8.365757,0,0,0,5.78214285714,0,8.23,0,0.393,0,0.275,0,0.655,0,0.301,0,42.9090909090909,0,-58.01526717557252,0,117.60797342192694,0,15.52,2.6841260037073176,0,1.8857837181044956,0,0.08228730822873076,0,0.12463768115942031,0,16.88,0,0.9847976738551005,0,2256931,0,-9373,0,24.19,1.11,51.83503961984536,0,25.837724490298086,0,36.776066902700634,0,0,0,0,0,0,0,0,0,3.5875,8.365757
SLG,NYSE,"SL Green Realty Corp ",Financials,"Commercial REITs",8.183381,0,0,0,12.1238095238,0,NULL,0,1.185,0,1.124,0,0.29,0,0.397,0,5.427046263345181,0,287.5862068965518,8.183381,-26.95214105793452,0,32.34,2.6674783974883485,0,NULL,0,-0.41729729729729725,0,0.7481081081081082,0,4.29,0,NULL,0,NULL,0,NULL,0,96.68,1.1,98.52481224489796,0,102.97379801942247,0,NULL,0,0,0,0,0,0,0,0,0,-0.3017,0
BRKL,IXIC,"Brookline Bancorp Inc ",Financials,Banks,8.002714,0,0,0,0.9023809523809999,0,6.48,0,0.259,0,0.238,0,0.205,0,0.2,0,8.823529411764719,0,16.09756097560975,0,2.499999999999991,0,20.58,22.806332453824655,0,3.1759259259259256,0,0.07075962539021852,0,0.044670050761421276,0,7.44,0,0.7734184863708715,0,2909,0,89852,8.002714,16.42,0.96,22.94855370262391,0,1.7852015298224384,0,12.819536895948529,0,0,0,0,0,0,0,0,0,0.3899,0
CWBC,IXIC,"Community West Bancshares ",Financials,Banks,8,0,0,0,0.766666666667,0,0,0,0.214,0,0.209,0,0.202,0,0.181,0,2.392344497607657,0,3.465346534653446,0,11.602209944751385,0,15.41,20.09999999999126,0,NULL,8,-0.19823100936524451,0,-0.2177664974619289,0,8.72,0,0,0,0,0,0,0,11.9,0.54,12.49379532770928,0,0.8257393463719493,0,NULL,0,0,0,0,0,0,0,0,0,0.5299,0
SAIA,IXIC,"Saia Inc ",Industrials,"Ground Freight & Logistics",7.992778,0,7.992778,0,7.65595238095,0,18.22,0,1.149,0,0.803,0,0.529,0,0.552,0,43.088418430884175,0,51.795841209829874,0,-4.166666666666674,0,25.06,3.27327009796401,0,1.3754116355653128,0,0.06321595248196843,0,0.034682080924855585,0,13.79,0,1.0249934612540381,7.992778,-429662,0,-1900,0,72.77,0.8,69.60133982442139,0,45.93659856431801,0,109.32210444835842,0,0,0,0,0,0,0,0,0,-0.3137,0
GBCI,IXIC,"Glacier Bancorp Inc ",Financials,Banks,7.833333,0,0,7.833333,1.59642857143,0,11.46,0,0.525,0,0.477,0,0.444,0,0.467,0,10.062893081761025,0,7.432432432432434,0,-4.925053533190582,0,22.76,14.256823266206483,0,1.9860383944153577,0,0.1841831425598337,0,0.1553299492385789,0,10.87,0,0.828148916785972,0,2209371,0,-1000,0,42.44,1.43,79.89055892794374,0,10.994790591386334,0,78.92636252708925,0,0,0,0,0,0,0,7.833333,0,-0.2954,0
